	diff.btw	diff.btw	diff.btw	diff.win	diff.win	diff.win	effect	effect	effect	label	label	label	overlap	overlap	overlap	rab.all	rab.all	rab.all	rab.sample.C1	rab.sample.C14	rab.sample.C15	rab.sample.C16	rab.sample.C17	rab.sample.C18	rab.sample.C19	rab.sample.C20	rab.sample.C26	rab.sample.C27	rab.sample.C28	rab.sample.C29	rab.sample.C3	rab.sample.C30	rab.sample.C31	rab.sample.C32	rab.sample.C38	rab.sample.C39	rab.sample.C4	rab.sample.C40	rab.sample.C41	rab.sample.C42	rab.sample.C43	rab.sample.C5	rab.sample.C50	rab.sample.C51	rab.sample.C52	rab.sample.C53	rab.sample.C54	rab.sample.C55	rab.sample.C6	rab.sample.C62	rab.sample.C63	rab.sample.C64	rab.sample.C65	rab.sample.C66	rab.sample.C67	rab.sample.C7	rab.sample.C74	rab.sample.C75	rab.sample.C76	rab.sample.C77	rab.sample.C78	rab.sample.C79	rab.sample.C8	rab.sample.C86	rab.sample.C87	rab.sample.C88	rab.sample.C89	rab.sample.C90	rab.sample.C91	rab.win.OVA.H	rab.win.OVA.R	rab.win.OVA_t.H	rab.win.OVA_t.RT	rab.win.SH.H	rab.win.SH.R	we.eBH	we.eBH	we.eBH	we.ep	we.ep	we.ep	wi.eBH	wi.eBH	wi.eBH	wi.ep	wi.ep	wi.ep
	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA	TempSH	TempOVA-t	TempOVA-t	TempOVA-t	TempSH	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH
Clostridium_sensu_stricto_1	3.80617479513739	2.45766409190448	7.85590516084828	4.98139834546773	4.83863067437588	6.630792481485179	0.936758158311352	0.341051825369345	1.07571608360155	Significant	Not significant	Significant	0.0779731742460062	0.302083392280795	0.0859379189065891	4.23818257408133	1.69238372259038	0.229273028658814	5.64875712530653	-7.23258614784488	5.6440862170693205	4.25177782764775	5.009885097622309	-7.74779869712389	-0.0123472970432665	1.6879753297770401	-0.254906923252189	5.43394422563632	4.49380458636775	4.592583886091	-7.374208123648889	3.41376027239936	0.372984196163247	2.19453676314347	0.25739415208321803	2.07423976273758	3.6479802806833197	3.49032053973783	4.29942460069781	2.60386047129913	0.311114019170958	-1.21725801067822	0.165304750298094	5.1741798233227	2.77623485263776	3.6044974346296503	3.52764172188609	-0.680830871104884	6.02188905195784	-7.70703158147277	2.4126554978524597	-7.34669389989532	5.2294556579761	5.675291730402971	2.44004462704869	-6.695497464932361	-7.11502549208423	4.15344061718656	-1.91556798643051	5.31008567883386	5.099823927149219	3.33116870025448	-0.7369414952704599	-6.419968243360571	-7.91345071823334	-7.70389905213084	4.341472617897621	0.543303481491123	-7.51081527138744	4.78877280746016	1.1032944534400801	3.3183912445336197	0.409271005797769	3.9854635238604104	-5.34501844450632	0.156311501465767	0.88061743354379	0.0478427574806419	0.0267050604855971	0.582298344579109	0.0127505798359139	0.0391018949323145	0.570968448793606	0.0279294840644713	0.0034977175602175603	0.133086002619671	0.0051112082362082395
DNF00809	-2.4530367733799503	1.2454928762472801	-2.39589760755276	4.56758542671375	4.7499320149035995	5.461625236820701	-0.48227704767378493	0.233164511036947	-0.38918110687753	Not significant	Not significant	Not significant	0.292397740250104	0.386481832384535	0.326171937855375	-6.91092195469499	-3.90419000835306	-5.04487025529071	-1.8029246169312598	-2.6982045983815497	-7.98911784657444	-7.40521758695984	-7.625447195263639	-1.62773296860418	-6.46181348500042	-5.45657166066411	-3.16648128285367	-2.01230742632803	-6.982334785949731	-8.23766317987311	-7.35760448120435	-3.5155508133158797	-4.69916162431958	-1.32889359320049	-2.70324540477007	-2.39138808698383	-7.66338314946088	-8.04979191887293	-8.048573721242171	-6.0241858956425	-5.29923401193849	-7.751846323971571	-7.5389168804882	-7.393322624682111	-3.43192058535932	-8.22587474506463	-5.81433656048892	-6.303750641515981	-6.856928410223791	-8.028401372101388	-6.89516313044968	-2.78750967581291	-8.07511940146044	-1.4066916075012201	-1.2183533661938502	-0.40087398980663397	-1.9454301920427701	-8.912014886871821	-6.76004572616493	-7.37757717796541	-5.133335813855241	-2.2230523624776803	-6.768429142817451	-1.4769859584704599	-7.92659054877538	-2.4468199312018197	-8.14366111837868	-7.41388257302413	-7.2512945894855	-7.79826846013576	-5.574903470181191	-2.87788668887893	-4.78523586068747	-6.56975394448171	-3.1970123335167098	0.472926339159005	0.789786477410114	0.442807156609072	0.28923528841701	0.467096484855201	0.32865661750725605	0.48693303208352096	0.833500575418389	0.44184148349273294	0.28396464646464603	0.470886094362294	0.31260076728826697
Desulfovibrionaceae	0.33307389879405896	-0.45017243904349497	-0.37493371447960705	0.972384203554001	1.48186116797699	0.7900171207000971	0.329297183037065	-0.261248458347185	-0.439377577791624	Not significant	Not significant	Not significant	0.36132817275589	0.38301562889760293	0.27290457403104895	7.090244172415759	7.60006903575676	7.03266172635093	7.86205703187359	7.1995796592665995	6.4389494650058605	6.75756780998375	6.67644811107337	7.996849008472611	8.569685858097209	6.52500442601351	7.51894750949963	7.21664936354611	6.223985361336401	7.012930017475691	7.543681003905441	8.08547192661124	8.185464187723731	5.71505383131847	7.42890339534843	7.325822792932991	5.05456081567009	7.5122429800064	7.30607178861862	7.95353542603647	7.40332853791883	5.74204891541359	7.634613288471019	6.78380320313843	7.79295493595415	6.36649050987685	5.63139498345909	7.62361259270988	7.30469082787539	6.84114816348037	6.67294896602334	7.02255837767527	7.348852352251391	7.00138259055401	7.93028453477731	6.118866281444629	6.675762111729631	6.54165924318927	5.850020180957791	7.1575652314574505	6.84155098067956	7.87460949901117	7.01140742151005	6.650930973128741	7.521183108356731	7.22496372139982	8.13977445459407	4.75110780223209	7.72793241768998	7.19283379971941	6.910130832223589	7.066668494047001	7.6760376631538705	6.7345223001854	7.310100190440919	0.538947274808111	0.76249893129494	0.268874297999721	0.273525881462506	0.284982328214745	0.15401150730024	0.6842062123529858	0.8786496485155091	0.289936515537003	0.40805167055166996	0.459221216090411	0.17570172882672902
Dubosiella	-4.0757418343596	-1.61197712999075	-2.45028867375513	2.15003300829328	2.3035155769965403	2.3380964618436204	-1.8872274403745601	-0.677774553438354	-1.0070365498954301	Significant	Not significant	Significant	0.0253426515974776	0.23958342309136105	0.128655232989306	3.84905247863551	5.77648929741285	3.0794979311205397	5.566695207402001	2.73799127315447	2.6763399850108396	3.50160799595067	1.17073899414088	2.5006648909002003	6.269361692746849	6.944697826109719	2.13636406541533	1.76293125091685	5.52665070054397	1.6190714749734099	4.96321868742131	4.0874829985888	7.748732983189571	7.490641946113191	3.95468502920757	3.5989453797842903	1.50185833030415	4.1598019612223105	1.4324508881288898	4.0217040344284705	6.490553683590111	5.79210854348155	3.4479727550621497	1.59219075771904	4.8208252099811295	-0.09551302778106499	6.640784397840589	5.8471026147938705	4.22283157835319	4.29685279982301	4.12906018816321	4.50870743800477	-1.00174378939529	6.3724505703338	5.58993308575433	2.26295848193014	6.24974118752983	-0.263647333635678	6.285549800292599	2.17875907377296	6.15482202816767	3.88341551281465	5.86770901460304	5.53787953417745	-1.69613036801997	5.61085759671366	-1.8554061034045901	2.1594998840593203	4.71251430231663	1.3223651411101798	5.2359089020932	4.21365649651974	6.09836708610446	1.7095655821493199	4.1644727083015605	0.0207703369640041	0.33005258728334996	0.0502726257955058	0.000329567198081414	0.0380333244640771	0.0114590774971398	0.0151605628168128	0.4343244473386071	0.0458467915533654	0.000514763014763015	0.0701426814284786	0.012138209013209
Eggerthellaceae	-1.86238953527134	-2.22241096814733	1.7649663512248799	5.6501965126986695	3.9281982805499798	5.53341852656106	-0.26776995762976197	-0.493900209830549	0.28705038285476503	Not significant	Not significant	Not significant	0.39453128508882596	0.277296430024393	0.38281253941814897	-6.46680601703931	-2.45957633488967	-6.462088962390701	-2.7528659739418	-7.90775727659459	-2.18593647048047	-8.24107899829427	-7.91915148377128	-1.02736495823198	-1.58025709110109	-5.781225507353259	-7.04187449443893	-7.43036404939618	-0.978092720665278	-3.5462367663950403	-7.161526655106259	-5.8267076163348905	-4.81007366065441	-1.28189858080933	-7.54128535236045	-6.977360324394599	-7.170138009821861	-7.8212854757948	-8.634433508970808	-6.025740522265401	-1.69214351365838	-7.13193218608639	-7.524807287009	-6.94156659000895	-8.471660728877849	-8.04259478096566	-5.2854883391056	-1.99690988930206	-6.94947715897064	-8.29711034153077	-1.6104297555076	-7.4718940490071395	-8.221110432591901	-0.9705989641594301	-0.34769358435192305	-6.58858459686689	-6.80932664999751	-8.780966156528761	-1.1928700662303502	-6.992186404707309	-4.72590416646707	-2.11571452878109	-2.1791877578629197	-1.3625536627715802	-1.65548188362587	-1.6746066170526201	-4.39692207489344	-7.056057629454879	-1.93326925568266	-6.7553413333553305	-6.058579735555121	-4.43738078577743	-1.96298420906955	-5.61703401133325	-6.979419434079889	0.635565958325143	0.518633720304443	0.58045093075968	0.443380705994135	0.153603212944615	0.46527431240848294	0.69892699414307	0.550796686353273	0.616879037238298	0.4880220473970471	0.14982886212085098	0.506779331779332
Eisenbergiella	2.22863418238434	0.34159315984598304	0.967400976528434	5.70216082447528	4.409540242832071	6.0918539472438	0.357032010919876	0.0610200167340305	0.136473222953084	Not significant	Not significant	Not significant	0.329434758978586	0.463541675872972	0.41910334014490397	-3.3278785761084198	-6.19098436964271	-6.694645746073941	-6.54443977819623	-7.061395665568	-7.94474037807621	-1.22680432670762	-2.25260193461787	-7.546486097450041	-6.0082839476614	-5.03240809019088	-7.28142619164228	-0.179023085333649	-7.54254141996111	-4.93423903371916	-7.44187684183591	-6.15536422671032	-4.87205847228634	-5.99445386534669	-7.83669434924646	-7.00379971087916	-6.929469387438671	-8.06999539102454	-1.03780124685164	-3.4153578697673197	-5.46960454930467	-7.65256939219447	-7.5737411850557805	-7.75695636061837	-7.663645246044751	0.7641425987515229	-5.54654899257029	-6.539682456998639	-7.03727668503718	-7.94133558007099	-6.48004994933034	0.7636129272647799	-1.92964152057889	-6.431245778648889	-7.055647242031879	-6.30112087040468	1.49317724604398	-3.18817783607485	-7.41754412395456	-7.09140478154238	-4.88829151749141	-7.41166471179734	-6.78020010575518	-6.8039090174627805	-7.531425568533339	-2.61427937328581	-0.815236149864522	-6.9045425831744005	-7.273010513221379	-2.0687712296289797	-5.658866583974019	-5.94839447096634	-6.35849612593717	-6.269847577718459	-7.035129333999059	0.555511245662368	0.798100617420508	0.7187883570918331	0.311898106917674	0.491627551504118	0.607905556936062	0.603780891701836	0.818494165689458	0.693393781826066	0.323401078088578	0.492218791270649	0.590734265734266
Enterorhabdus	-0.23241623222179397	1.50562091273089	-1.99968640420309	5.494296923244639	4.67426897837251	4.63765911567192	-0.0468907673807649	0.272801788317055	-0.3549415149726529	Not significant	Not significant	Not significant	0.46289063686207793	0.355286001405868	0.31968817479339695	-4.090276522881	-2.76027438545452	-4.0356650841549	-1.4297372360493001	-2.41403449954996	-1.99231307959243	-2.27795687019752	-7.64275358993853	-2.35279115932688	-3.1114260146269603	-5.785531339016889	-3.4664022594278996	-6.86650756268115	-7.32173990242471	-8.42043564075114	-0.7539708740117809	-0.26781950399953197	0.554281439844508	-5.424198489273571	-5.35966538712974	-6.574860030896901	-7.4397022011828495	-1.79669035327178	-1.6713654296793898	-5.85788604467606	-6.26920773596812	-1.97175133606715	-1.1350867123154398	-3.2749108082234297	-7.90959203820762	-3.57721543023556	-6.21449606137783	-6.912238243569111	-2.348239057107	-2.8236830028073197	-6.84224354786116	-2.41385448010279	-2.01845675269041	-0.24062322140259698	-0.853543198470601	-0.7654175230383029	-7.21848524991575	-3.62426977631545	-7.0897613317022	-7.29408008478622	-5.433105722125571	-3.36762336127379	-6.3226918425224605	-6.85824783725054	-7.68138886885344	-7.68428954308443	-7.70150098203291	-1.0163333385681	-1.66995204783545	-4.334891175197431	-3.52859081631714	-1.57787385036801	-3.7444542018277995	-5.27109551111816	-3.15811338558105	0.819236060448506	0.766505151293958	0.4376014298096789	0.672968916536181	0.420223306427606	0.32083911884526195	0.882334929163002	0.7759704240715691	0.38248116949839706	0.7600609459984459	0.35779166170516796	0.25301452020202
Erysipelatoclostridium	0.551003766652292	-0.512912329167339	0.514783876347447	1.47201624500069	3.90786131047767	2.9952912401876803	0.299638997206351	-0.14064760174667998	0.173291931814934	Not significant	Not significant	Not significant	0.413255388944119	0.457539005506029	0.4015594866195089	1.55244365637166	2.7920741685602097	1.90466496586474	1.7685599160200398	2.16015657108834	-0.940692983255104	2.7313521031552406	0.860348618389	-2.13918855223814	3.92981013948106	5.39071715370347	-1.35579805278866	2.95053850884465	-0.9691449405663081	1.5028429530815801	-1.5942120511343203	1.06703789917119	5.62589011157882	4.14430707372161	1.224451625617	2.26716129700317	4.3101038308161	-0.532032606191198	1.62882932552418	3.96226223577947	4.80127420431515	2.62723411770085	2.59412828223206	1.6509360849663002	-0.21242307685026998	1.6802041809112298	5.17493810861967	1.87165238038201	2.4843600266168098	-0.899549032881552	2.3844880868381	0.7073221167463879	1.95649176673783	2.2085025230106803	-0.7191764635558779	2.7295505217783997	3.3315390972084202	-0.567428566740364	1.5024618535046201	1.69271979447245	6.366667581646251	-0.9037457726785071	3.5493929693693596	2.27786220183317	0.466567343956882	2.24019693655297	1.27928337172594	2.4884944579042	0.0476374836341806	1.6248421703328002	1.13115023604701	2.5032534503929997	3.75527982937209	1.9302517645739499	1.75958334404697	0.5633843737512111	0.960956304453185	0.6835514063896851	0.29821982909006295	0.8880256140699772	0.537715582905688	0.797828008899745	0.9747847152265151	0.7182038525539941	0.5870447261072261	0.850836542520947	0.5852867618492621
Erysipelotrichaceae	0.8680993851742921	-0.6813613154596571	0.7379334091150129	4.72583620615992	6.88778314972564	7.18873139133426	0.17289687892868602	-0.0966785062079594	0.117950587933759	Not significant	Not significant	Not significant	0.38281253941814897	0.43229168399087103	0.348927927886934	0.942865823932672	0.750736456587838	0.24290397794930604	-6.46525795885422	-7.81549056426323	0.5836125426302441	-7.66954536478469	2.07037257689948	-0.42508173181732795	-6.34311850866717	0.968501284902298	-7.56323125684196	0.63793814219327	1.1021813708235602	-0.80832834263633	0.9519913493307759	-6.0743639852484295	-4.5072323339784806	1.2203500356588999	-7.62811715599547	0.5207542431538039	-0.27215970915755	0.31239793252168496	3.44015966361834	-5.10067579491612	-6.21203737263648	-7.654712076992889	0.992597663327752	1.90543629464077	-0.599817873183992	-1.1648607205555102	1.91308373387149	1.8703912377469998	-6.59163433421969	0.159164090790458	-6.9378281155655595	0.74688272125083	1.84399721440719	2.83560345836627	1.0465216475341401	-6.5832565076860305	-0.21731602362907998	1.5004034613208401	1.84548779866143	1.4457358154841202	1.08850512105045	2.5208093949322	0.44809496681771993	0.465532874301831	-7.18370968107857	2.04036465362588	1.5815063935644098	1.3475611645596102	1.2934034044351999	1.5090495758201299	0.5415807965758089	-0.42508173181732795	0.9737476748325129	0.484551322809301	-0.0119555421035242	0.6974581067523511	0.862192720554626	0.660532429342271	0.481160353771085	0.5438410963031529	0.5318830094950879	0.732143303588995	0.938580205887422	0.5924829908414712	0.47329909673659704	0.693987948970534	0.447211295648796
Faecalibacterium	-0.390873035772541	-1.32850413175729	-0.638275719535393	4.80607069936787	4.492917667137769	5.30979565583182	-0.0646784082634187	-0.267870220837623	-0.113175662366394	Not significant	Not significant	Not significant	0.46588695042366496	0.35875220479875	0.43859651096939706	-5.9441035707842005	-5.447733424251489	-6.172115229258651	-6.66614657605794	-7.485846486804559	-7.95129977217983	-7.69644737265725	-3.70675532704803	-7.1203290016722205	-6.56103031079409	-3.22917911880895	-2.30949985403778	-6.9907354464597	-6.99632212210101	-5.04702998998051	-3.02246128228185	-5.91543535125053	-4.7094473088645	-1.11151916087187	-8.27637001444009	-6.59558046707933	-2.94207702496419	-8.34910627727427	-8.4428425957668	-5.18615028262138	-5.95428072091108	-3.0256271728889303	-7.733891451182599	-7.31863868054026	-3.41357147604881	-8.07012120881036	-5.73486310401212	-6.550761226162701	-6.98955422197541	-7.82311155611941	-1.7758227186703401	-7.1868753081869805	-8.12611574574758	-6.157198713032451	-6.46786332309219	-6.56063223436201	-2.0001952963318796	-8.87146942555043	-3.3919546632187902	-7.78040050199846	-4.917726461718219	-3.65501705774484	-2.44609273643431	-6.688769186221781	-7.99318945019821	-7.437975608563111	-3.52015730324408	-6.5847154919464	-7.533366299115679	-6.09569284766196	-5.760180477385	-6.144460128438129	-4.631952185953259	-6.64781746387164	-5.58633375259213	0.7667227435206591	0.699782654347343	0.703484416833621	0.6009549563592801	0.37056749769587205	0.589858475914408	0.8355638005818801	0.706739727042219	0.738770366912042	0.677224164724165	0.375252190727229	0.639792152292152
Faecalibaculum	0.8795335376809491	1.9571492570197702	3.70965350675398	1.4299928249613	6.866074138878631	5.63981415077861	0.599154122949463	0.27536408945011104	0.571666908106099	Not significant	Not significant	Not significant	0.265625095486546	0.3750000334897561	0.238281364595571	0.0242832588104971	-4.23704162075422	-4.81542204378529	-6.49233694915838	-7.33915250668375	-0.7343106439337371	-1.89663462499372	1.2281935143784701	-0.9190923979772491	-6.553905992795969	-5.71259834938683	-7.5921027408076505	-7.632671025386619	0.24305843669674698	0.413452283830121	-7.756636566308059	-6.02910620744051	-5.02554144402946	-6.04260025296395	-7.490737877595709	-0.890949365403583	-2.05340730780238	-0.228875502388268	0.520565406079935	-5.62225863299229	-2.0302536757318204	0.255225666334522	-7.24231726284363	-7.7354115217089605	-1.47398707679794	-0.226579854631403	0.321751139557219	-6.27468305711969	0.5694782795984711	-7.651012559349071	-0.111168378298474	-1.50793113569426	-0.111488545292783	-5.644430321764379	-0.0286774784664905	5.152517053053231	-1.4364180631215	-5.11934419541776	1.3680465957452899	0.742112958662996	-5.04732159379299	-7.710522797778849	-6.55050060985495	-1.9569068834891998	0.422023109495101	-1.1838819601575101	-1.18864955811133	5.0277382119528	-0.0880242735145824	0.400416569427302	-0.670301158731338	-3.29604479055511	-4.923176532421429	-1.49133542197267	-6.454717027377571	0.398182001666731	0.7176299242440191	0.243826998463561	0.143901731909116	0.32274429987902803	0.14387700395789998	0.43784765945262394	0.811456336826985	0.19390431406759304	0.164932983682984	0.42014924413821503	0.103403020590521
Family_XIII	1.693260907788	0.415944468238789	2.26751952224465	1.64273000734868	1.6599281010763	3.1703074194678504	0.964386778573851	0.22426244896352698	0.6925545622919871	Significant	Not significant	Significant	0.0937503800015545	0.420138909472984	0.175781427844177	0.31584357030593296	0.512563153138579	-0.584803288364442	-0.899128483968471	-4.35378473995781	0.00865719384342345	0.706986401647542	-0.23545654689948398	-0.3433560624566939	-0.0662203852160319	1.7567069775579098	-6.9167306937880495	0.33186076848337503	-1.6483327210619598	0.8123400734622149	-0.553833235056125	-0.048312097583456996	3.0817827967629396	0.13903513709621	-5.386641609683031	2.2330398549255	-0.7132841734295559	-0.0234427197912339	0.748953135116244	0.763101779434054	0.691821343821006	0.29499731638992405	-0.42831662133906395	0.149627394793789	-5.282412352334401	1.23849325758848	2.69147856597858	0.669906356269061	2.4934263527272003	-1.32073032544274	2.4584946245126	-1.4492046567707602	1.8053476082903002	1.73440461304735	-0.0501820232798176	0.8238117300723009	0.0106258317750587	-0.639882618047577	-1.07122372738983	0.263801959625162	1.8867302885816597	-0.135940688703303	0.18190138132381498	-1.4476492072626799	-2.00154408137444	-0.00306342776252322	1.31348593610316	1.17261178572488	-0.508000518782988	1.04336072499653	-0.5019059810768169	0.9336554230046991	0.256404448540476	0.0269676586151029	-1.38006909781409	0.139172243096563	0.885781338676326	0.0981163622258008	0.0222668653698916	0.605631847799339	0.0349586314081511	0.0529033185691111	0.898581195954366	0.0931584207486341	0.0061662296037296	0.548805248544026	0.0359848484848485
Family_XIII_AD3011_group	0.406475763750558	0.515166001491999	0.6957900187599211	1.6677940344597098	2.1095043930503703	1.05470168559358	0.199993529049282	0.163129994574171	0.579570706659102	Not significant	Not significant	Not significant	0.348927927886934	0.40554595172679797	0.22417166551064896	0.0279544065262822	-0.0364710851028649	-0.255707862236707	-0.186526595843337	-1.69628561588493	0.00539803256550453	0.62719672038424	0.47295683515812703	-0.952941355522927	0.45222168901170395	0.32305387985872	-3.00986112154168	0.463051238064084	-0.238297291956125	0.10777652800244301	-1.06396622077259	-1.11478642005249	1.8031677551170502	0.527890078788652	-0.221803708496016	0.313637206103622	0.38765234385344605	0.400928040478875	-0.48663895849912203	-5.954001469148741	-0.337982709329263	-0.0859187870290414	-0.292090377180863	0.32323498293911	-7.76917856795775	0.26778494942880804	1.41539044792317	-0.777048318281557	0.54148679747498	-0.33351510356218106	-0.28638305995291996	-1.70580297144099	0.337747734090015	1.08268716152278	-1.26084439767513	0.247174507583506	0.481086937303827	-0.586565861988539	0.138064443445424	-0.0856205624917248	2.57912396597924	-0.8097751019668029	-0.0524447037824833	-0.6278565161014921	-0.47019401310827597	-3.25000304399079	-0.6590656873485911	1.60473638675518	-1.18366896682389	0.148342781523309	-0.210377038418348	0.29168990105953696	-0.21903252137404003	0.0934161092428383	-0.555168359423519	0.46232807401516796	0.9359961989286291	0.18095830881214398	0.187291994510727	0.7724282074622479	0.0891527224057701	0.6316748449999029	0.902877716623628	0.19369237449277396	0.36987422299922296	0.556836449154561	0.103251262626263
Family_XIII_UCG.001	-0.566607008194512	0.583225971934532	-0.9374389251083108	4.2329744031640795	3.81953103467026	2.07232050349702	-0.11309707791228099	0.15381325176414098	-0.367302003459886	Not significant	Not significant	Not significant	0.41210940383047107	0.401041692535661	0.25585947690637695	-2.86717151166067	-2.3036438414119504	-1.9467347998838	-0.8900969553729159	-0.69981565487319	-1.89857855776631	-1.44068903326371	-7.28176352231202	-1.3584050557421201	-5.9352100674753	-2.96932378084309	-1.23792724537698	-6.98816546961504	-7.197980638995991	-2.6994000587871003	-1.7764979138818502	-1.14057752266704	-4.76893906463419	-6.3346442973834405	-1.9592024864308	-1.9617360277901599	-3.35523269446083	-5.60773834188217	-1.3677966521207499	-0.36980893146139204	-1.2401623534818602	-2.19183391585327	-0.44700426188299897	-1.0424650682015602	-1.8788664161704498	-8.31911196746155	-5.62492022009645	-2.7369000563420802	-4.27793468958053	-1.74932329568246	-6.25350295925817	-3.00072329760204	-8.066561253229299	-6.24331830349821	-0.954254649912703	-6.5086779740843	-3.83901197704651	-2.47530972079322	-3.83773294330379	-1.5227695970147699	-1.9171580037864802	-4.01567954683337	-2.56112808368201	-1.9580798044743501	-1.8557461131572601	-1.9191037001863	-2.55604581974489	-1.84138044153967	-1.3498911640587101	-3.2118340988340894	-2.58246428921071	-1.7435727104977599	-2.86489597512765	-2.3268343461109597	-1.62618140582327	0.681870024783416	0.8827196255607859	0.28432246260875	0.474195910677733	0.613131308877447	0.167996988499436	0.7977645646749509	0.876234044207859	0.28758455024602697	0.609632381507381	0.520597774903116	0.177347999222999
Flavonifractor	-0.9228449325418019	-0.816769465966234	-2.8268308007961	4.56829145720904	4.84127763970982	5.289694285874861	-0.189890003968899	-0.15020213665419102	-0.48241566159939	Not significant	Not significant	Not significant	0.389863584411734	0.42187502011397	0.26315799142894	-4.036754426007629	-5.294187202101099	-4.88649923341082	-6.197906614060219	-7.7866046412423895	-8.11774837907364	-2.97537785047113	-2.65454985450098	-1.33297773863852	-5.926536939227019	-5.52373439893134	-2.1183438782786	-6.857822469645491	-7.118790803060651	-3.9022535705881203	-7.70330250346478	-6.80056966893672	-4.73960123419847	-6.14226562333256	-0.451538783465017	-7.14074850222461	-7.39395829714129	-1.8423861604769098	-7.86289579704639	-5.804978679760059	-0.6801368744704629	-7.73797217081546	-7.43238979130054	-7.4046972024771796	-3.6757406495295095	-3.92084391538112	-5.79806886025429	-6.46215047882058	-7.0974760248347994	-2.03940443280919	-6.597779778172151	-2.68275349795302	-1.9507999905705202	-6.110922613386981	-6.7490284821895	-6.71547947911355	-2.9290095823927498	-3.30876753678946	-7.39393062252836	-7.61171403709495	-4.97507219895258	-2.9085908687978796	-6.92974469459907	-0.7236421170446781	-2.50418843584817	-1.89537414834619	-7.76024386822801	-6.58617193656075	-1.87068125134454	-4.76627439495089	-3.40188614797807	-5.66899201466301	-4.685054692886499	-6.16901530960663	-2.55345862530798	0.7301819562949	0.8171926910363309	0.380453738208508	0.5543254758998679	0.502608548764543	0.271167971982051	0.747469856559098	0.8651029430323499	0.296354825790081	0.521592123154623	0.524500726634047	0.18569225912975895
GCA.900066225	0.477116439646414	0.0583138024714804	-0.40793514567403705	1.4861230410896102	4.39185331032379	0.8853956301712289	0.254632512708075	0.0101719890741068	-0.40279560090554	Not significant	Not significant	Not significant	0.36718754542491705	0.49393414363291294	0.335937558446692	-0.0802833937683669	-1.1826033639547	0.601483477882844	0.47177938466517205	1.8809215340327001	-0.150835957625262	0.940125416621021	-1.25827203478374	0.640677809959045	-0.709133320749504	-5.706630574824491	1.42378720841658	0.8367795993466071	-1.8936682044164	0.589947158144589	-0.274254610459393	-5.972003295140361	-4.68850859906277	-1.02879443250369	0.9609952790176199	0.270417041332962	1.09621665330859	-0.0677777965970501	-0.518112416599837	-0.823946613253105	-0.0868773595399901	-1.4276822429341298	0.287894056300664	0.510058362604302	0.7060491469011779	0.446490661579611	-6.275719572826261	-0.575624466021222	-0.0281195547735242	0.935735644941523	0.49541160537735707	-0.156812068012502	0.30544157286108803	0.0746658402234566	-1.5072388968292099	-1.9468511910243502	1.20608284104224	0.315332999485975	-3.35782240889118	0.360076550421745	-5.0425147647813	-0.354723690548641	-6.811585876863989	0.162967164982931	0.24922978791824402	-0.404782737110276	-0.10333763696848801	-2.42350089798863	-0.8403852000832379	0.140439237598285	-0.314913078310181	-1.7126684348403503	-1.04211111256765	0.42559106963460996	0.914290029620761	0.535447939003412	0.9163410387171329	0.41432500689134905	0.27131725069482104	0.718086083450197	0.284567241808796	0.696218902955558	0.9714081228121141	0.46839827060517697	0.42844551282051296	0.841373893134729	0.33248106060606103
