shRTC3_metabat_16	MAG112
shRTF7_metabat_15	MAG112
shRTC5_metabat_27	MAG112
shRTF3_metabat_020	MAG112
shHF4_metabat_029	MAG112
shRTC4_metabat_10	MAG112
shHF8_metabat_24	MAG112
shHF3_metabat_24	MAG112
shRTF5_metabat_029	MAG112
shHC2_metabat_27	MAG112
shRTC8_metabat_027	MAG112
shRTF6_metabat_22	MAG112
shHC4_metabat_029	MAG112
shHF2_metabat_20	MAG112
shRTC1_metabat_08	MAG112
shHF5_metabat_41	MAG112
shRTF4_metabat_22_sub	MAG112
shHF3_metabat_27	MAG113
shHF5_metabat_22	MAG113
shRTC3_metabat_58_sub	MAG114
shRTF3_metabat_026	MAG114
shHF4_metabat_070_sub	MAG115
shHC4_metabat_066_sub	MAG115
shHC8_metabat_01	MAG116
shRTF3_metabat_041	MAG116
shRTC3_metabat_62	MAG116
shHF7_metabat_32	MAG117
shHC5_metabat_26	MAG117
shHF4_metabat_056	MAG118
shHC4_metabat_056_sub	MAG118
shHF6_metabat_061	MAG118
shHC3_metabat_27_sub	MAG118
shHF2_metabat_50_sub	MAG118
shRTF2_metabat_01	MAG119
shRTF8_metabat_01	MAG119
shRTC4_metabat_25	MAG119
shHF6_metabat_003	MAG119
shRTC5_metabat_10	MAG119
shHF1_metabat_01	MAG119
shRTF1_metabat_01	MAG119
shHF8_metabat_23	MAG119
shRTF7_metabat_29	MAG119
shRTC7_metabat_16	MAG119
shRTF5_metabat_002	MAG119
shRTF3_metabat_001	MAG119
shHC6_metabat_15	MAG119
shHF7_metabat_08	MAG119
shHC1_metabat_02	MAG119
shHC5_metabat_32_sub	MAG119
shHF2_metabat_32	MAG119
shRTC8_metabat_001	MAG119
shHF4_metabat_013	MAG119
shHF3_metabat_01	MAG119
shRTC6_metabat_13	MAG119
shHF5_maxbin_033	MAG119
shHC4_metabat_005	MAG119
shRTC2_metabat_01	MAG119
shRTC3_metabat_03	MAG119
shRTC1_metabat_03	MAG119
shRTF4_metabat_01	MAG119
shRTF6_metabat_02	MAG119
shHF4_metabat_042	MAG120
shHC4_metabat_038	MAG120
shHC1_metabat_57	MAG120
shRTF5_metabat_069	MAG121
shRTF1_maxbin_015	MAG121
shRTC2_metabat_30_sub	MAG121
shHF6_maxbin_031	MAG122
shHF8_metabat_01_sub	MAG122
shRTC3_metabat_39	MAG123
shRTF3_metabat_066	MAG123
shRTF1_metabat_41	MAG124
shRTC2_metabat_27_sub	MAG124
shRTF2_metabat_23_sub	MAG125
shRTF4_metabat_38	MAG125
shRTF4_maxbin_010	MAG126
shRTF6_metabat_01	MAG126
shRTF5_maxbin_014	MAG126
shRTF7_maxbin_008	MAG126
shRTF8_maxbin_010	MAG126
shRTF3_metabat_037	MAG126
shHC1_maxbin_002	MAG126
shHF5_maxbin_010	MAG126
shHF2_metabat_06	MAG126
shRTC8_maxbin_013	MAG126
shRTC4_maxbin_005	MAG126
shHF4_maxbin_005	MAG126
shHF7_metabat_05	MAG126
shRTC3_metabat_25	MAG126
shHF1_maxbin_007	MAG126
shRTC5_metabat_03	MAG126
shRTF1_metabat_03	MAG126
shHF6_maxbin_005	MAG126
shRTC7_maxbin_010	MAG126
shHC6_maxbin_004	MAG126
shHC7_maxbin_003	MAG126
shHF3_maxbin_009	MAG126
shHF8_maxbin_004	MAG126
shHC4_metabat_006	MAG126
